user_id,payment_date,amount_paid_usd,paid_on_time
194,2023-10-20,100,True
194,2023-11-20,100,True
194,2023-12-20,100,True
194,2024-01-20,100,True
194,2024-02-20,100,True
194,2024-03-20,100,True
194,2024-04-20,100,True
194,2024-05-20,100,True
196,2025-03-10,50,True
197,2024-06-13,100,True
197,2024-07-13,100,True
197,2024-08-13,100,True
197,2024-09-13,100,True
199,2023-11-16,20,True
199,2023-12-16,20,True
199,2024-01-16,20,True
199,2024-02-16,20,True
199,2024-03-16,20,True
199,2024-04-16,20,True
199,2024-05-16,20,True
199,2024-06-16,20,True
199,2024-07-16,20,True
199,2024-08-16,20,True
200,2024-12-09,20,True
200,2025-01-09,20,True
200,2025-02-09,20,True
200,2025-03-09,20,True
200,2025-04-09,20,True
201,2024-09-01,20,True
201,2024-10-01,20,True
204,2023-12-06,20,True
204,2024-01-06,20,True
204,2024-02-06,20,True
205,2024-03-25,50,True
205,2024-04-25,50,True
205,2024-05-25,50,True
206,2023-08-23,50,True
206,2023-09-23,50,True
206,2023-10-23,50,True
206,2023-11-23,50,True
206,2023-12-23,50,True
206,2024-01-23,50,True
206,2024-02-23,0,False
206,2024-03-23,50,True
206,2024-04-23,50,True
206,2024-05-23,50,True
206,2024-06-23,50,True
206,2024-07-23,50,True
206,2024-08-23,50,True
206,2024-09-23,50,True
206,2024-10-23,50,True
206,2024-11-23,50,True
206,2024-12-23,50,True
206,2025-01-23,50,True
206,2025-02-23,50,True
206,2025-03-23,50,True
206,2025-04-23,50,True
207,2024-04-09,20,True
207,2024-05-09,20,True
207,2024-06-09,20,True
207,2024-07-09,20,True
207,2024-08-09,20,True
207,2024-09-09,20,True
207,2024-10-09,20,True
207,2024-11-09,20,True
207,2024-12-09,20,True
207,2025-01-09,20,True
207,2025-02-09,20,True
207,2025-03-09,20,True
207,2025-04-09,20,True
209,2024-11-03,20,True
209,2024-12-03,20,True
209,2025-01-03,20,True
209,2025-02-03,20,True
209,2025-03-03,20,True
209,2025-04-03,20,True
211,2024-11-01,100,True
211,2024-12-01,100,True
211,2025-01-01,100,True
211,2025-02-01,100,True
211,2025-03-01,100,True
212,2023-11-13,50,True
212,2023-12-13,50,True
212,2024-01-13,50,True
212,2024-02-13,50,True
212,2024-03-13,50,True
212,2024-04-13,50,True
212,2024-05-13,50,True
212,2024-06-13,50,True
212,2024-07-13,50,True
212,2024-08-13,50,True
212,2024-09-13,50,True
212,2024-10-13,50,True
212,2024-11-13,50,True
212,2024-12-13,50,True
212,2025-01-13,50,True
212,2025-02-13,50,True
212,2025-03-13,0,False
212,2025-04-13,50,True
213,2024-05-15,50,True
213,2024-06-15,50,True
213,2024-07-15,50,True
213,2024-08-15,50,True
213,2024-09-15,50,True
213,2024-10-15,50,True
213,2024-11-15,0,False
213,2024-12-15,50,True
213,2025-01-15,50,True
213,2025-02-15,50,True
213,2025-03-15,50,True
213,2025-04-15,50,True
214,2024-12-04,100,True
214,2025-01-04,100,True
214,2025-02-04,100,True
214,2025-03-04,100,True
214,2025-04-04,100,True
216,2024-05-21,50,True
216,2024-06-21,0,False
216,2024-07-21,50,True
216,2024-08-21,50,True
216,2024-09-21,50,True
216,2024-10-21,50,True
216,2024-11-21,50,True
216,2024-12-21,50,True
216,2025-01-21,50,True
218,2023-07-14,100,True
218,2023-08-14,100,True
218,2023-09-14,100,True
218,2023-10-14,100,True
218,2023-11-14,100,True
218,2023-12-14,100,True
218,2024-01-14,100,True
218,2024-02-14,100,True
218,2024-03-14,100,True
218,2024-04-14,100,True
218,2024-05-14,100,True
218,2024-06-14,100,True
218,2024-07-14,100,True
218,2024-08-14,0,False
218,2024-09-14,100,True
218,2024-10-14,0,False
218,2024-11-14,100,True
218,2024-12-14,100,True
218,2025-01-14,100,True
218,2025-02-14,100,True
220,2024-08-20,50,True
220,2024-09-20,50,True
220,2024-10-20,50,True
220,2024-11-20,50,True
220,2024-12-20,50,True
220,2025-01-20,50,True
220,2025-02-20,50,True
221,2023-12-10,50,True
221,2024-01-10,50,True
221,2024-02-10,50,True
221,2024-03-10,50,True
221,2024-04-10,50,True
221,2024-05-10,50,True
221,2024-06-10,50,True
221,2024-07-10,50,True
221,2024-08-10,50,True
221,2024-09-10,50,True
221,2024-10-10,50,True
221,2024-11-10,50,True
221,2024-12-10,50,True
221,2025-01-10,50,True
221,2025-02-10,50,True
221,2025-03-10,50,True
221,2025-04-10,50,True
224,2024-05-21,50,True
224,2024-06-21,50,True
224,2024-07-21,50,True
224,2024-08-21,50,True
224,2024-09-21,50,True
224,2024-10-21,50,True
224,2024-11-21,50,True
225,2024-08-08,20,True
225,2024-09-08,20,True
225,2024-10-08,20,True
225,2024-11-08,20,True
225,2024-12-08,20,True
225,2025-01-08,20,True
225,2025-02-08,20,True
225,2025-03-08,20,True
225,2025-04-08,20,True
229,2024-12-05,50,True
229,2025-01-05,50,True
229,2025-02-05,50,True
229,2025-03-05,50,True
229,2025-04-05,50,True
230,2023-08-26,20,True
230,2023-09-26,20,True
230,2023-10-26,20,True
230,2023-11-26,20,True
230,2023-12-26,20,True
230,2024-01-26,20,True
230,2024-02-26,20,True
230,2024-03-26,20,True
230,2024-04-26,20,True
230,2024-05-26,20,True
230,2024-06-26,20,True
230,2024-07-26,20,True
235,2025-04-05,20,True
238,2023-12-30,50,True
238,2024-01-30,50,True
238,2024-02-29,50,True
238,2024-03-30,50,True
238,2024-04-30,50,True
238,2024-05-30,50,True
238,2024-06-30,50,True
238,2024-07-30,50,True
238,2024-08-30,50,True
238,2024-09-30,50,True
238,2024-10-30,50,True
240,2023-05-08,20,True
240,2023-06-08,20,True
240,2023-07-08,20,True
240,2023-08-08,20,True
240,2023-09-08,20,True
240,2023-10-08,20,True
240,2023-11-08,20,True
240,2023-12-08,20,True
240,2024-01-08,20,True
240,2024-02-08,20,True
240,2024-03-08,20,True
240,2024-04-08,0,False
240,2024-05-08,20,True
240,2024-06-08,20,True
240,2024-07-08,20,True
240,2024-08-08,20,True
240,2024-09-08,0,False
240,2024-10-08,0,False
240,2024-11-08,20,True
241,2023-07-18,20,True
241,2023-08-18,20,True
241,2023-09-18,20,True
241,2023-10-18,20,True
241,2023-11-18,20,True
241,2023-12-18,20,True
241,2024-01-18,20,True
241,2024-02-18,0,False
241,2024-03-18,20,True
241,2024-04-18,20,True
241,2024-05-18,20,True
241,2024-06-18,20,True
241,2024-07-18,20,True
241,2024-08-18,20,True
241,2024-09-18,0,False
241,2024-10-18,20,True
241,2024-11-18,20,True
241,2024-12-18,20,True
242,2025-04-13,20,True
243,2024-01-29,20,True
243,2024-02-29,20,True
243,2024-03-29,20,True
243,2024-04-29,20,True
243,2024-05-29,20,True
243,2024-06-29,20,True
243,2024-07-29,20,True
243,2024-08-29,20,True
243,2024-09-29,20,True
243,2024-10-29,20,True
243,2024-11-29,20,True
243,2024-12-29,20,True
243,2025-01-29,20,True
243,2025-02-28,20,True
243,2025-03-29,20,True
244,2025-03-05,20,True
244,2025-04-05,20,True
245,2025-01-27,50,True
246,2025-01-08,20,True
246,2025-02-08,20,True
246,2025-03-08,0,False
247,2023-12-17,20,True
247,2024-01-17,20,True
247,2024-02-17,20,True
247,2024-03-17,0,False
247,2024-04-17,20,True
247,2024-05-17,20,True
247,2024-06-17,20,True
247,2024-07-17,20,True
247,2024-08-17,20,True
247,2024-09-17,20,True
247,2024-10-17,20,True
247,2024-11-17,20,True
247,2024-12-17,20,True
247,2025-01-17,20,True
247,2025-02-17,20,True
247,2025-03-17,20,True
247,2025-04-17,20,True
248,2023-10-25,50,True
248,2023-11-25,50,True
248,2023-12-25,0,False
248,2024-01-25,50,True
248,2024-02-25,50,True
248,2024-03-25,0,False
248,2024-04-25,50,True
248,2024-05-25,50,True
248,2024-06-25,50,True
248,2024-07-25,50,True
248,2024-08-25,50,True
248,2024-09-25,50,True
248,2024-10-25,50,True
248,2024-11-25,50,True
248,2024-12-25,50,True
248,2025-01-25,50,True
248,2025-02-25,50,True
248,2025-03-25,50,True
249,2023-06-06,20,True
249,2023-07-06,20,True
253,2023-06-23,50,True
253,2023-07-23,50,True
253,2023-08-23,50,True
253,2023-09-23,50,True
253,2023-10-23,50,True
253,2023-11-23,50,True
253,2023-12-23,50,True
253,2024-01-23,50,True
253,2024-02-23,50,True
253,2024-03-23,50,True
253,2024-04-23,50,True
254,2023-06-28,50,True
254,2023-07-28,50,True
254,2023-08-28,50,True
255,2024-11-11,100,True
255,2024-12-11,100,True
255,2025-01-11,0,False
255,2025-02-11,100,True
255,2025-03-11,100,True
255,2025-04-11,100,True
256,2024-05-04,20,True
256,2024-06-04,20,True
256,2024-07-04,20,True
256,2024-08-04,20,True
256,2024-09-04,20,True
256,2024-10-04,20,True
256,2024-11-04,20,True
256,2024-12-04,20,True
257,2025-01-15,20,True
257,2025-02-15,20,True
257,2025-03-15,20,True
257,2025-04-15,20,True
259,2024-12-03,20,True
259,2025-01-03,20,True
259,2025-02-03,20,True
259,2025-03-03,20,True
259,2025-04-03,20,True
260,2024-06-09,20,True
260,2024-07-09,20,True
260,2024-08-09,20,True
260,2024-09-09,20,True
260,2024-10-09,20,True
260,2024-11-09,20,True
260,2024-12-09,20,True
261,2024-12-07,100,True
261,2025-01-07,100,True
261,2025-02-07,100,True
261,2025-03-07,100,True
261,2025-04-07,100,True
263,2023-07-31,20,True
263,2023-08-31,20,True
263,2023-09-30,20,True
263,2023-10-31,20,True
263,2023-11-30,20,True
263,2023-12-31,20,True
263,2024-01-31,20,True
263,2024-02-29,20,True
263,2024-03-31,20,True
263,2024-04-30,20,True
263,2024-05-31,20,True
263,2024-06-30,20,True
263,2024-07-31,20,True
263,2024-08-31,20,True
263,2024-09-30,20,True
263,2024-10-31,20,True
263,2024-11-30,20,True
263,2024-12-31,20,True
263,2025-01-31,20,True
263,2025-02-28,20,True
263,2025-03-31,20,True
264,2024-09-16,20,True
264,2024-10-16,20,True
264,2024-11-16,20,True
264,2024-12-16,20,True
264,2025-01-16,20,True
264,2025-02-16,20,True
264,2025-03-16,20,True
264,2025-04-16,20,True
265,2024-04-26,20,True
265,2024-05-26,20,True
265,2024-06-26,20,True
265,2024-07-26,20,True
265,2024-08-26,20,True
265,2024-09-26,20,True
265,2024-10-26,20,True
265,2024-11-26,20,True
265,2024-12-26,20,True
265,2025-01-26,0,False
265,2025-02-26,20,True
265,2025-03-26,20,True
266,2024-06-23,20,True
266,2024-07-23,20,True
266,2024-08-23,20,True
266,2024-09-23,20,True
266,2024-10-23,20,True
266,2024-11-23,20,True
266,2024-12-23,20,True
266,2025-01-23,20,True
266,2025-02-23,20,True
266,2025-03-23,20,True
266,2025-04-23,20,True
267,2023-08-29,50,True
267,2023-09-29,50,True
267,2023-10-29,50,True
267,2023-11-29,50,True
267,2023-12-29,50,True
267,2024-01-29,50,True
267,2024-02-29,50,True
267,2024-03-29,50,True
269,2024-06-05,50,True
269,2024-07-05,50,True
269,2024-08-05,50,True
269,2024-09-05,50,True
269,2024-10-05,50,True
269,2024-11-05,50,True
269,2024-12-05,0,False
269,2025-01-05,50,True
269,2025-02-05,50,True
269,2025-03-05,50,True
269,2025-04-05,50,True
270,2025-02-28,20,True
270,2025-03-28,20,True
271,2024-08-06,50,True
271,2024-09-06,50,True
271,2024-10-06,50,True
271,2024-11-06,50,True
272,2024-03-16,50,True
272,2024-04-16,50,True
272,2024-05-16,50,True
272,2024-06-16,50,True
275,2024-06-14,100,True
275,2024-07-14,100,True
275,2024-08-14,100,True
275,2024-09-14,100,True
275,2024-10-14,100,True
275,2024-11-14,100,True
275,2024-12-14,100,True
275,2025-01-14,100,True
275,2025-02-14,100,True
275,2025-03-14,100,True
275,2025-04-14,100,True
276,2024-11-29,20,True
276,2024-12-29,20,True
276,2025-01-29,20,True
276,2025-02-28,20,True
276,2025-03-29,20,True
277,2024-11-09,100,True
277,2024-12-09,100,True
277,2025-01-09,100,True
277,2025-02-09,100,True
277,2025-03-09,100,True
277,2025-04-09,100,True
279,2023-09-26,20,True
279,2023-10-26,20,True
279,2023-11-26,20,True
279,2023-12-26,20,True
279,2024-01-26,20,True
279,2024-02-26,20,True
279,2024-03-26,20,True
279,2024-04-26,20,True
279,2024-05-26,20,True
279,2024-06-26,20,True
279,2024-07-26,20,True
279,2024-08-26,20,True
279,2024-09-26,20,True
279,2024-10-26,20,True
279,2024-11-26,20,True
279,2024-12-26,20,True
279,2025-01-26,20,True
279,2025-02-26,20,True
279,2025-03-26,20,True
280,2024-10-27,50,True
280,2024-11-27,50,True
281,2023-12-21,100,True
281,2024-01-21,100,True
281,2024-02-21,100,True
281,2024-03-21,100,True
281,2024-04-21,100,True
281,2024-05-21,100,True
281,2024-06-21,100,True
281,2024-07-21,100,True
281,2024-08-21,100,True
281,2024-09-21,100,True
281,2024-10-21,100,True
281,2024-11-21,100,True
281,2024-12-21,100,True
281,2025-01-21,100,True
281,2025-02-21,100,True
281,2025-03-21,100,True
281,2025-04-21,100,True
283,2024-09-25,50,True
283,2024-10-25,50,True
283,2024-11-25,50,True
283,2024-12-25,50,True
283,2025-01-25,50,True
283,2025-02-25,50,True
283,2025-03-25,50,True
284,2024-09-08,20,True
284,2024-10-08,20,True
284,2024-11-08,20,True
284,2024-12-08,20,True
286,2024-03-28,20,True
286,2024-04-28,20,True
286,2024-05-28,20,True
286,2024-06-28,20,True
286,2024-07-28,20,True
286,2024-08-28,20,True
286,2024-09-28,20,True
286,2024-10-28,20,True
286,2024-11-28,20,True
286,2024-12-28,20,True
286,2025-01-28,20,True
286,2025-02-28,20,True
286,2025-03-28,20,True
287,2025-03-21,20,True
287,2025-04-21,20,True
288,2024-05-29,100,True
288,2024-06-29,100,True
288,2024-07-29,100,True
288,2024-08-29,100,True
288,2024-09-29,100,True
288,2024-10-29,100,True
288,2024-11-29,100,True
288,2024-12-29,100,True
288,2025-01-29,100,True
288,2025-02-28,100,True
288,2025-03-29,100,True
289,2024-04-07,20,True
289,2024-05-07,20,True
289,2024-06-07,20,True
289,2024-07-07,20,True
292,2023-10-14,0,False
292,2023-11-14,20,True
292,2023-12-14,20,True
292,2024-01-14,20,True
292,2024-02-14,20,True
292,2024-03-14,20,True
292,2024-04-14,20,True
294,2024-01-10,50,True
294,2024-02-10,50,True
294,2024-03-10,50,True
294,2024-04-10,50,True
294,2024-05-10,50,True
294,2024-06-10,50,True
294,2024-07-10,50,True
294,2024-08-10,50,True
294,2024-09-10,50,True
294,2024-10-10,50,True
294,2024-11-10,50,True
294,2024-12-10,50,True
294,2025-01-10,50,True
294,2025-02-10,50,True
294,2025-03-10,0,False
296,2024-07-22,100,True
296,2024-08-22,100,True
296,2024-09-22,100,True
296,2024-10-22,100,True
296,2024-11-22,100,True
296,2024-12-22,100,True
296,2025-01-22,100,True
296,2025-02-22,100,True
296,2025-03-22,100,True
296,2025-04-22,100,True
297,2024-06-26,100,True
297,2024-07-26,100,True
297,2024-08-26,100,True
297,2024-09-26,100,True
297,2024-10-26,100,True
297,2024-11-26,100,True
298,2023-10-18,20,True
298,2023-11-18,20,True
298,2023-12-18,20,True
298,2024-01-18,20,True
298,2024-02-18,20,True
298,2024-03-18,20,True
298,2024-04-18,20,True
298,2024-05-18,20,True
298,2024-06-18,20,True
299,2024-07-23,100,True
299,2024-08-23,100,True
299,2024-09-23,100,True
299,2024-10-23,100,True
299,2024-11-23,100,True
299,2024-12-23,100,True
299,2025-01-23,100,True
299,2025-02-23,100,True
299,2025-03-23,100,True
299,2025-04-23,100,True
300,2023-10-11,50,True
300,2023-11-11,50,True
300,2023-12-11,50,True
300,2024-01-11,50,True
300,2024-02-11,50,True
300,2024-03-11,50,True
300,2024-04-11,50,True
300,2024-05-11,50,True
301,2023-04-28,20,True
301,2023-05-28,20,True
301,2023-06-28,20,True
303,2024-10-23,20,True
303,2024-11-23,20,True
303,2024-12-23,20,True
303,2025-01-23,20,True
303,2025-02-23,20,True
303,2025-03-23,20,True
303,2025-04-23,0,False
304,2024-08-25,20,True
304,2024-09-25,20,True
304,2024-10-25,20,True
304,2024-11-25,20,True
305,2023-06-07,50,True
305,2023-07-07,0,False
306,2023-10-17,20,True
306,2023-11-17,0,False
306,2023-12-17,20,True
306,2024-01-17,20,True
306,2024-02-17,20,True
306,2024-03-17,20,True
306,2024-04-17,20,True
306,2024-05-17,20,True
306,2024-06-17,20,True
306,2024-07-17,20,True
306,2024-08-17,20,True
306,2024-09-17,20,True
306,2024-10-17,20,True
306,2024-11-17,20,True
306,2024-12-17,0,False
306,2025-01-17,20,True
306,2025-02-17,20,True
306,2025-03-17,20,True
306,2025-04-17,20,True
307,2023-06-14,50,True
307,2023-07-14,50,True
307,2023-08-14,50,True
307,2023-09-14,50,True
307,2023-10-14,50,True
307,2023-11-14,50,True
307,2023-12-14,0,False
307,2024-01-14,50,True
307,2024-02-14,50,True
307,2024-03-14,50,True
307,2024-04-14,50,True
307,2024-05-14,50,True
307,2024-06-14,50,True
307,2024-07-14,0,False
307,2024-08-14,50,True
307,2024-09-14,50,True
307,2024-10-14,50,True
307,2024-11-14,50,True
308,2025-03-26,20,True
310,2025-02-18,100,True
310,2025-03-18,100,True
310,2025-04-18,100,True
311,2024-01-04,20,True
311,2024-02-04,20,True
311,2024-03-04,20,True
311,2024-04-04,20,True
311,2024-05-04,20,True
311,2024-06-04,20,True
313,2024-05-26,20,True
313,2024-06-26,20,True
313,2024-07-26,20,True
313,2024-08-26,20,True
313,2024-09-26,20,True
313,2024-10-26,20,True
313,2024-11-26,20,True
313,2024-12-26,20,True
313,2025-01-26,20,True
313,2025-02-26,0,False
313,2025-03-26,20,True
315,2023-11-25,20,True
315,2023-12-25,20,True
315,2024-01-25,20,True
315,2024-02-25,20,True
315,2024-03-25,20,True
315,2024-04-25,20,True
315,2024-05-25,20,True
316,2024-09-23,20,True
316,2024-10-23,20,True
316,2024-11-23,20,True
316,2024-12-23,20,True
316,2025-01-23,20,True
316,2025-02-23,20,True
316,2025-03-23,20,True
316,2025-04-23,20,True
317,2024-05-04,20,True
317,2024-06-04,20,True
318,2023-10-06,100,True
318,2023-11-06,100,True
318,2023-12-06,100,True
318,2024-01-06,100,True
318,2024-02-06,100,True
318,2024-03-06,100,True
319,2024-06-14,20,True
319,2024-07-14,20,True
319,2024-08-14,20,True
319,2024-09-14,20,True
319,2024-10-14,20,True
319,2024-11-14,0,False
319,2024-12-14,20,True
319,2025-01-14,20,True
319,2025-02-14,20,True
319,2025-03-14,20,True
319,2025-04-14,20,True
321,2024-11-04,20,True
321,2024-12-04,20,True
321,2025-01-04,20,True
321,2025-02-04,20,True
321,2025-03-04,20,True
321,2025-04-04,20,True
322,2025-04-18,100,True
327,2023-10-28,50,True
327,2023-11-28,50,True
327,2023-12-28,50,True
327,2024-01-28,50,True
327,2024-02-28,50,True
327,2024-03-28,50,True
327,2024-04-28,0,False
327,2024-05-28,50,True
327,2024-06-28,50,True
327,2024-07-28,50,True
327,2024-08-28,50,True
327,2024-09-28,50,True
327,2024-10-28,50,True
327,2024-11-28,50,True
327,2024-12-28,50,True
327,2025-01-28,50,True
327,2025-02-28,50,True
327,2025-03-28,50,True
328,2024-12-22,50,True
328,2025-01-22,50,True
328,2025-02-22,50,True
328,2025-03-22,50,True
328,2025-04-22,0,False
330,2025-01-09,20,True
330,2025-02-09,20,True
330,2025-03-09,20,True
330,2025-04-09,20,True
332,2023-09-17,100,True
332,2023-10-17,100,True
332,2023-11-17,100,True
332,2023-12-17,100,True
332,2024-01-17,100,True
333,2023-07-05,100,True
333,2023-08-05,100,True
333,2023-09-05,100,True
333,2023-10-05,100,True
333,2023-11-05,100,True
333,2023-12-05,100,True
333,2024-01-05,0,False
335,2024-09-15,50,True
335,2024-10-15,50,True
335,2024-11-15,50,True
335,2024-12-15,50,True
335,2025-01-15,50,True
335,2025-02-15,50,True
335,2025-03-15,50,True
336,2024-03-22,50,True
336,2024-04-22,50,True
339,2024-03-07,20,True
339,2024-04-07,20,True
339,2024-05-07,20,True
339,2024-06-07,20,True
339,2024-07-07,20,True
339,2024-08-07,0,False
339,2024-09-07,20,True
339,2024-10-07,20,True
339,2024-11-07,20,True
339,2024-12-07,20,True
339,2025-01-07,20,True
339,2025-02-07,20,True
339,2025-03-07,20,True
339,2025-04-07,20,True
340,2024-04-19,50,True
340,2024-05-19,50,True
341,2025-02-21,100,True
341,2025-03-21,100,True
341,2025-04-21,100,True
342,2024-11-09,50,True
342,2024-12-09,50,True
342,2025-01-09,50,True
342,2025-02-09,50,True
342,2025-03-09,50,True
342,2025-04-09,50,True
343,2023-06-04,50,True
343,2023-07-04,50,True
344,2024-09-27,20,True
344,2024-10-27,20,True
345,2024-09-11,50,True
345,2024-10-11,50,True
345,2024-11-11,50,True
345,2024-12-11,50,True
345,2025-01-11,50,True
345,2025-02-11,50,True
345,2025-03-11,50,True
345,2025-04-11,50,True
346,2024-09-05,0,False
346,2024-10-05,50,True
346,2024-11-05,50,True
346,2024-12-05,50,True
346,2025-01-05,50,True
346,2025-02-05,50,True
346,2025-03-05,50,True
346,2025-04-05,50,True
348,2023-06-09,20,True
348,2023-07-09,20,True
348,2023-08-09,20,True
348,2023-09-09,20,True
348,2023-10-09,20,True
348,2023-11-09,20,True
348,2023-12-09,20,True
348,2024-01-09,20,True
348,2024-02-09,20,True
348,2024-03-09,20,True
348,2024-04-09,20,True
348,2024-05-09,20,True
348,2024-06-09,20,True
348,2024-07-09,20,True
348,2024-08-09,20,True
348,2024-09-09,20,True
348,2024-10-09,20,True
349,2024-02-29,50,True
349,2024-03-29,50,True
349,2024-04-29,50,True
349,2024-05-29,50,True
349,2024-06-29,50,True
349,2024-07-29,50,True
351,2024-01-11,50,True
351,2024-02-11,50,True
351,2024-03-11,50,True
351,2024-04-11,50,True
351,2024-05-11,50,True
351,2024-06-11,50,True
351,2024-07-11,50,True
351,2024-08-11,50,True
351,2024-09-11,50,True
351,2024-10-11,50,True
351,2024-11-11,50,True
351,2024-12-11,50,True
351,2025-01-11,50,True
351,2025-02-11,50,True
351,2025-03-11,50,True
351,2025-04-11,50,True
353,2025-02-20,20,True
353,2025-03-20,20,True
353,2025-04-20,20,True
354,2023-07-16,50,True
354,2023-08-16,50,True
354,2023-09-16,50,True
357,2023-09-17,20,True
357,2023-10-17,20,True
357,2023-11-17,20,True
357,2023-12-17,20,True
357,2024-01-17,20,True
357,2024-02-17,20,True
357,2024-03-17,20,True
357,2024-04-17,20,True
357,2024-05-17,20,True
357,2024-06-17,20,True
357,2024-07-17,20,True
357,2024-08-17,20,True
357,2024-09-17,20,True
357,2024-10-17,20,True
357,2024-11-17,20,True
357,2024-12-17,20,True
357,2025-01-17,20,True
357,2025-02-17,20,True
357,2025-03-17,20,True
357,2025-04-17,20,True
358,2024-06-12,50,True
358,2024-07-12,50,True
358,2024-08-12,50,True
358,2024-09-12,50,True
358,2024-10-12,50,True
358,2024-11-12,50,True
358,2024-12-12,50,True
358,2025-01-12,50,True
360,2023-08-09,100,True
360,2023-09-09,0,False
360,2023-10-09,100,True
360,2023-11-09,100,True
362,2023-09-12,100,True
362,2023-10-12,100,True
362,2023-11-12,100,True
362,2023-12-12,100,True
362,2024-01-12,100,True
362,2024-02-12,100,True
362,2024-03-12,100,True
362,2024-04-12,100,True
363,2023-11-25,100,True
363,2023-12-25,100,True
363,2024-01-25,100,True
363,2024-02-25,100,True
363,2024-03-25,100,True
363,2024-04-25,100,True
363,2024-05-25,100,True
363,2024-06-25,100,True
363,2024-07-25,100,True
363,2024-08-25,100,True
363,2024-09-25,100,True
363,2024-10-25,100,True
363,2024-11-25,100,True
363,2024-12-25,100,True
363,2025-01-25,100,True
363,2025-02-25,100,True
363,2025-03-25,100,True
364,2024-04-16,20,True
364,2024-05-16,20,True
364,2024-06-16,20,True
364,2024-07-16,20,True
364,2024-08-16,20,True
364,2024-09-16,20,True
364,2024-10-16,20,True
364,2024-11-16,20,True
364,2024-12-16,20,True
364,2025-01-16,20,True
364,2025-02-16,20,True
364,2025-03-16,0,False
364,2025-04-16,20,True
365,2023-11-03,20,True
365,2023-12-03,20,True
366,2025-03-02,20,True
366,2025-04-02,20,True
367,2025-04-09,20,True
371,2025-02-20,20,True
371,2025-03-20,20,True
371,2025-04-20,0,False
373,2024-06-23,20,True
373,2024-07-23,20,True
373,2024-08-23,20,True
373,2024-09-23,20,True
373,2024-10-23,20,True
373,2024-11-23,20,True
373,2024-12-23,20,True
373,2025-01-23,20,True
373,2025-02-23,20,True
373,2025-03-23,20,True
373,2025-04-23,20,True
374,2023-07-08,100,True
374,2023-08-08,100,True
374,2023-09-08,100,True
374,2023-10-08,100,True
374,2023-11-08,100,True
374,2023-12-08,100,True
374,2024-01-08,100,True
374,2024-02-08,100,True
374,2024-03-08,100,True
376,2024-09-10,20,True
376,2024-10-10,20,True
376,2024-11-10,20,True
376,2024-12-10,20,True
376,2025-01-10,20,True
376,2025-02-10,20,True
376,2025-03-10,20,True
376,2025-04-10,20,True
377,2024-06-15,20,True
377,2024-07-15,20,True
377,2024-08-15,20,True
377,2024-09-15,20,True
377,2024-10-15,20,True
377,2024-11-15,20,True
377,2024-12-15,20,True
377,2025-01-15,20,True
377,2025-02-15,20,True
377,2025-03-15,20,True
377,2025-04-15,20,True
378,2025-01-31,50,True
378,2025-02-28,50,True
378,2025-03-31,50,True
379,2023-05-04,100,True
379,2023-06-04,100,True
379,2023-07-04,100,True
379,2023-08-04,100,True
379,2023-09-04,100,True
379,2023-10-04,100,True
379,2023-11-04,100,True
379,2023-12-04,0,False
380,2023-07-04,50,True
380,2023-08-04,50,True
380,2023-09-04,50,True
380,2023-10-04,50,True
380,2023-11-04,50,True
380,2023-12-04,50,True
380,2024-01-04,50,True
380,2024-02-04,50,True
380,2024-03-04,50,True
381,2025-04-11,100,True
383,2025-02-10,50,True
383,2025-03-10,50,True
383,2025-04-10,50,True
384,2023-10-23,50,True
384,2023-11-23,50,True
384,2023-12-23,50,True
384,2024-01-23,50,True
384,2024-02-23,50,True
384,2024-03-23,50,True
384,2024-04-23,50,True
384,2024-05-23,0,False
384,2024-06-23,50,True
384,2024-07-23,50,True
384,2024-08-23,50,True
384,2024-09-23,50,True
384,2024-10-23,50,True
384,2024-11-23,50,True
384,2024-12-23,50,True
384,2025-01-23,50,True
384,2025-02-23,50,True
384,2025-03-23,50,True
384,2025-04-23,50,True
386,2024-03-03,0,False
386,2024-04-03,100,True
386,2024-05-03,100,True
386,2024-06-03,100,True
386,2024-07-03,100,True
386,2024-08-03,100,True
386,2024-09-03,100,True
386,2024-10-03,100,True
386,2024-11-03,100,True
386,2024-12-03,100,True
386,2025-01-03,100,True
386,2025-02-03,100,True
386,2025-03-03,100,True
386,2025-04-03,100,True
388,2024-04-30,20,True
388,2024-05-30,20,True
388,2024-06-30,20,True
390,2025-02-22,20,True
390,2025-03-22,20,True
390,2025-04-22,20,True
391,2024-02-28,50,True
391,2024-03-28,50,True
391,2024-04-28,50,True
391,2024-05-28,50,True
391,2024-06-28,50,True
391,2024-07-28,50,True
391,2024-08-28,50,True
391,2024-09-28,50,True
391,2024-10-28,50,True
391,2024-11-28,0,False
391,2024-12-28,50,True
391,2025-01-28,50,True
391,2025-02-28,50,True
391,2025-03-28,50,True
392,2025-03-23,20,True
392,2025-04-23,20,True
393,2023-06-07,20,True
393,2023-07-07,20,True
393,2023-08-07,20,True
393,2023-09-07,20,True
395,2024-02-11,50,True
395,2024-03-11,50,True
395,2024-04-11,0,False
395,2024-05-11,0,False
395,2024-06-11,50,True
395,2024-07-11,50,True
395,2024-08-11,50,True
395,2024-09-11,50,True
395,2024-10-11,50,True
395,2024-11-11,50,True
395,2024-12-11,50,True
395,2025-01-11,50,True
395,2025-02-11,50,True
395,2025-03-11,50,True
395,2025-04-11,50,True
397,2024-02-20,20,True
